route,transponder_id,bus_id,timestamp,heading,speed,latitude,longitude
Route 5,214,904,10/16/2014 1:58:25 PM,339.7,10.56,41.935115490425,-88.7697364797312
Route 1,215,1001,10/16/2014 1:58:26 PM,339.0,0.29,41.9357413237582,-88.76718914639851
Route 3,218,1002,10/16/2014 1:58:25 PM,0.4,0.0,41.935936490424794,-88.76717797973178
Route 5,227,1003,10/16/2014 1:58:25 PM,158.5,7.7,41.935002990425,-88.7666193130653
Route 6,232,1004,10/16/2014 1:58:27 PM,217.4,0.0,41.935355657091606,-88.7658656463988
Route 2,223,1102,10/16/2014 1:58:27 PM,132.3,0.0,41.9355251570915,-88.76717764639851
Route 4,231,401,10/16/2014 1:58:57 PM,119.3,0.0,41.935154823758296,-88.7658766463988
Route 2,233,501,10/16/2014 1:58:55 PM,313.7,0.35,41.9356346570915,-88.76721447973179
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 1:58:56 PM,320.7,0.4,41.9360456570914,-88.7671516463985
Route 5,225,603,10/16/2014 1:58:57 PM,275.5,0.0,41.943563490423,-88.77413631306361
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 1:58:59 PM,88.1,22.5,41.931211823759206,-88.7678896463983
Route 3,228,702,10/16/2014 1:58:54 PM,359.7,0.14,41.9472116570889,-88.7699308130645
Route 1,222,901,10/16/2014 1:58:55 PM,319.4,13.63,41.9320029904257,-88.76246714639959
Route 2,226,902,10/16/2014 1:58:55 PM,63.8,0.0,41.9347404904251,-88.7700774797312
Route 5,214,904,10/16/2014 1:58:55 PM,347.1,6.55,41.9361431570914,-88.77040231306441
Route 1,215,1001,10/16/2014 1:58:56 PM,339.0,0.0,41.9357301570915,-88.7671808130651
Route 3,218,1002,10/16/2014 1:58:54 PM,0.4,0.0,41.9359489904248,-88.76718314639851
Route 5,227,1003,10/16/2014 1:58:55 PM,320.2,13.2,41.935094157091605,-88.7667874797319
Route 6,232,1004,10/16/2014 1:58:57 PM,217.4,0.0,41.935358157091606,-88.76586031306549
Route 2,223,1102,10/16/2014 1:58:57 PM,132.3,0.0,41.9355274904249,-88.7671756463985
Route 4,231,401,10/16/2014 1:59:27 PM,119.3,0.0,41.935146323758296,-88.76584281306549
Route 2,233,501,10/16/2014 1:59:28 PM,313.7,0.0,41.9356291570915,-88.7671951463985
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 1:59:26 PM,328.8,0.8,41.936097823758104,-88.76719281306521
Route 5,225,603,10/16/2014 1:59:27 PM,274.8,0.0,41.9435808237564,-88.7760279797298
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 1:59:29 PM,357.4,6.6,41.9311451570925,-88.7656726463988
Route 3,228,702,10/16/2014 1:59:27 PM,2.7,8.33,41.948330990422,-88.76993031306449
Route 1,222,901,10/16/2014 1:59:25 PM,354.3,15.77,41.9336403237586,-88.7631936463994
Route 2,226,902,10/16/2014 1:59:25 PM,63.8,0.0,41.934735823758395,-88.77007814639792
Route 5,214,904,10/16/2014 1:59:25 PM,90.5,17.72,41.936300990424705,-88.76875864639808
Route 1,215,1001,10/16/2014 1:59:29 PM,339.0,0.19,41.9357246570915,-88.76716497973179
Route 3,218,1002,10/16/2014 1:59:24 PM,0.4,0.0,41.9359523237581,-88.76718314639851
Route 5,227,1003,10/16/2014 1:59:25 PM,302.7,1.5,41.9363631570913,-88.7681273130649
Route 6,232,1004,10/16/2014 1:59:27 PM,217.4,0.0,41.9353569904249,-88.7658531463988
Route 2,223,1102,10/16/2014 1:59:27 PM,132.3,0.2,41.9355229904249,-88.7671736463985
Route 4,231,401,10/16/2014 1:59:57 PM,177.6,1.0,41.935190990425,-88.7659109797321
Route 2,233,501,10/16/2014 1:59:58 PM,313.7,0.0,41.9356368237582,-88.76722381306509
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 1:59:56 PM,328.8,0.2,41.9360596570914,-88.76715781306521
Route 5,225,603,10/16/2014 1:59:57 PM,269.1,23.14,41.943565490423005,-88.7776988130628
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 1:59:59 PM,353.9,7.2,41.9322901570923,-88.7656894797322
Route 3,228,702,10/16/2014 1:59:57 PM,0.1,1.26,41.9484288237553,-88.76992847973119
Route 1,222,901,10/16/2014 1:59:55 PM,98.7,12.24,41.93424999042521,-88.7627271463995
Route 2,226,902,10/16/2014 1:59:55 PM,63.8,0.0,41.9347339904251,-88.7700831463978
Route 5,214,904,10/16/2014 1:59:55 PM,183.4,4.19,41.93611699042471,-88.76728297973179
Route 1,215,1001,10/16/2014 1:59:56 PM,339.0,0.53,41.9357186570915,-88.7671629797319
Route 3,218,1002,10/16/2014 1:59:57 PM,4.5,0.0,41.9362146570914,-88.7672244797318
Route 5,227,1003,10/16/2014 1:59:55 PM,308.3,0.5,41.93632799042471,-88.7677094797317
Route 6,232,1004,10/16/2014 1:59:57 PM,217.4,0.0,41.9353594904249,-88.76585697973209
Route 2,223,1102,10/16/2014 1:59:57 PM,132.3,0.3,41.9355234904249,-88.76716631306509
Route 4,231,401,10/16/2014 2:00:27 PM,186.7,8.93,41.9342328237585,-88.7658154797321
Route 2,233,501,10/16/2014 2:00:28 PM,313.7,0.38,41.935624323758205,-88.7672243130652
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 2:00:29 PM,283.8,1.3,41.9360838237581,-88.76721947973179
Route 5,225,603,10/16/2014 2:00:27 PM,269.9,0.0,41.94359315708971,-88.7785869797292
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:00:29 PM,357.7,10.6,41.933481490425294,-88.76570431306548
Route 3,228,702,10/16/2014 2:00:27 PM,93.5,11.05,41.948523323755204,-88.76744747973179
Route 1,222,901,10/16/2014 2:00:25 PM,357.3,9.96,41.935283157091604,-88.76219397973301
Route 2,226,902,10/16/2014 2:00:25 PM,339.4,11.25,41.93597649042479,-88.77044597973111
Route 5,214,904,10/16/2014 2:00:28 PM,182.3,3.89,41.935593157091496,-88.76747897973179
Route 1,215,1001,10/16/2014 2:00:29 PM,339.0,0.0,41.935708823758205,-88.7671708130652
Route 3,218,1002,10/16/2014 2:00:24 PM,275.5,16.0,41.9364366570913,-88.76750764639841
Route 5,227,1003,10/16/2014 2:00:25 PM,126.4,2.2,41.9362234904247,-88.7673756463984
Route 6,232,1004,10/16/2014 2:00:27 PM,217.4,0.0,41.9353579904249,-88.7658586463988
Route 2,223,1102,10/16/2014 2:00:27 PM,132.3,0.1,41.9355339904249,-88.76716497973179
Route 4,231,401,10/16/2014 2:00:57 PM,181.4,13.04,41.9327668237588,-88.76578681306549
Route 2,233,501,10/16/2014 2:00:58 PM,313.7,0.0,41.9356129904249,-88.7672428130651
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 2:00:56 PM,334.1,0.5,41.9361128237581,-88.76724947973179
Route 5,225,603,10/16/2014 2:00:48 PM,179.3,21.3,41.9430849904232,-88.7788578130625
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:00:59 PM,340.3,3.4,41.9347444904251,-88.7658118130655
Route 3,228,702,10/16/2014 2:00:57 PM,91.8,0.0,41.9484876570886,-88.76731047973179
Route 1,222,901,10/16/2014 2:00:58 PM,355.5,2.62,41.936346490424704,-88.76218231306629
Route 2,226,902,10/16/2014 2:00:58 PM,89.7,19.81,41.9363431570914,-88.7688664797314
Route 5,214,904,10/16/2014 2:00:58 PM,0.9,4.22,41.9357413237582,-88.76724797973179
Route 1,215,1001,10/16/2014 2:00:59 PM,162.6,0.12,41.9357128237582,-88.76716381306521
Route 3,218,1002,10/16/2014 2:00:54 PM,1.4,25.4,41.9383103237576,-88.76815631306489
Route 5,227,1003,10/16/2014 2:00:55 PM,2.2,3.6,41.9362881570914,-88.76721114639851
Route 6,232,1004,10/16/2014 2:00:57 PM,217.4,0.24,41.9353574904249,-88.76585614639879
Route 2,223,1102,10/16/2014 2:00:57 PM,132.3,0.2,41.9355436570916,-88.7671738130652
Route 4,231,401,10/16/2014 2:01:27 PM,174.9,0.43,41.9315508237591,-88.76577947973209
Route 2,233,501,10/16/2014 2:01:25 PM,313.7,0.39,41.9356253237582,-88.7672598130651
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 2:01:26 PM,301.3,0.7,41.9361334904247,-88.7672696463985
Route 5,225,603,10/16/2014 2:00:48 PM,179.3,21.3,41.9430849904232,-88.7788578130625
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:01:29 PM,353.6,6.2,41.935354323758204,-88.7660061463988
Route 3,228,702,10/16/2014 2:01:27 PM,126.3,6.33,41.9484679904219,-88.7658458130655
Route 1,222,901,10/16/2014 2:01:28 PM,357.9,13.97,41.9368874904246,-88.7611114797332
Route 2,226,902,10/16/2014 2:01:28 PM,227.7,4.88,41.9360713237581,-88.76736264639851
Route 5,214,904,10/16/2014 2:01:28 PM,357.8,0.07,41.935959157091396,-88.76720447973179
Route 1,215,1001,10/16/2014 2:01:26 PM,162.6,0.08,41.935704990424796,-88.76715831306521
Route 3,218,1002,10/16/2014 2:01:27 PM,359.3,26.6,41.94221465709,-88.7681693130649
Route 5,227,1003,10/16/2014 2:01:25 PM,268.9,23.3,41.936399823758,-88.77103364639758
Route 6,232,1004,10/16/2014 2:01:30 PM,217.4,0.0,41.9353584904249,-88.7658481463988
Route 2,223,1102,10/16/2014 2:01:27 PM,132.3,0.2,41.9355408237582,-88.76719231306521
Route 4,231,401,10/16/2014 2:01:57 PM,174.9,0.4,41.9315089904258,-88.76573114639879
Route 2,233,501,10/16/2014 2:01:55 PM,276.1,0.0,41.9356314904249,-88.7673034797318
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 2:01:56 PM,301.3,0.7,41.936145157091396,-88.7672746463985
Route 5,225,603,10/16/2014 2:00:48 PM,179.3,21.3,41.9430849904232,-88.7788578130625
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:01:59 PM,339.0,4.3,41.936320323758004,-88.7660059797321
Route 3,228,702,10/16/2014 2:01:57 PM,180.7,0.0,41.946849823755606,-88.7658183130655
Route 1,222,901,10/16/2014 2:01:58 PM,0.6,12.63,41.9386971570908,-88.7610384797332
Route 2,226,902,10/16/2014 2:01:59 PM,180.5,2.99,41.9356816570915,-88.76745031306508
Route 5,214,904,10/16/2014 2:01:58 PM,357.8,0.0,41.935949990424795,-88.76719181306521
Route 1,215,1001,10/16/2014 2:01:56 PM,2.3,2.46,41.935963990424796,-88.76719397973179
Route 3,218,1002,10/16/2014 2:01:57 PM,301.9,12.5,41.9441454904229,-88.7683351463982
Route 5,227,1003,10/16/2014 2:01:58 PM,0.7,22.1,41.9369446570912,-88.77293014639721
Route 6,232,1004,10/16/2014 2:02:00 PM,180.4,4.53,41.9348078237584,-88.76581064639879
Route 2,223,1102,10/16/2014 2:01:57 PM,132.3,0.0,41.9355368237582,-88.76718147973179
Route 4,231,401,10/16/2014 2:02:27 PM,92.1,21.09,41.931026323759205,-88.76349014639929
Route 2,233,501,10/16/2014 2:02:28 PM,350.7,3.27,41.935900157091496,-88.76730331306509
Route 2,229,601,10/16/2014 1:56:16 PM,10.2,9.4,41.9365326570913,-88.7753943130633
Route 4,219,602,10/16/2014 2:02:26 PM,301.3,0.4,41.9361131570914,-88.7672316463985
Route 5,225,603,10/16/2014 2:02:29 PM,355.4,1.58,41.9414658237569,-88.77791281306271
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:02:29 PM,328.7,5.5,41.937067323757894,-88.76604831306541
Route 3,228,702,10/16/2014 2:02:27 PM,180.0,0.0,41.9455598237559,-88.7658284797321
Route 1,222,901,10/16/2014 2:02:28 PM,256.8,3.97,41.939634323757296,-88.7609874797333
Route 2,226,902,10/16/2014 2:02:29 PM,184.5,0.0,41.9356014904249,-88.76744064639841
Route 5,214,904,10/16/2014 2:02:28 PM,357.8,0.0,41.9359411570915,-88.76718264639851
Route 1,215,1001,10/16/2014 2:02:26 PM,88.1,8.8,41.936322157091396,-88.76696764639851
Route 3,218,1002,10/16/2014 2:02:28 PM,307.3,23.1,41.944709490422795,-88.7703916463978
Route 5,227,1003,10/16/2014 2:02:28 PM,359.8,24.8,41.9403459904238,-88.77299164639722
Route 6,232,1004,10/16/2014 2:02:30 PM,177.2,7.28,41.9339986570919,-88.7657301463988
Route 2,223,1102,10/16/2014 2:02:27 PM,356.3,1.8,41.935545823758204,-88.7671728130652
Route 4,231,401,10/16/2014 2:02:58 PM,91.6,23.07,41.9309286570926,-88.7601083130668
Route 2,233,501,10/16/2014 2:02:58 PM,92.2,12.01,41.936331490424706,-88.7667261463986
Route 2,229,601,10/16/2014 2:02:57 PM,181.0,24.3,41.9391248237574,-88.788067479727
Route 4,219,602,10/16/2014 2:02:56 PM,147.8,1.2,41.9360901570914,-88.76717681306509
Route 5,225,603,10/16/2014 2:02:59 PM,2.5,6.11,41.942124990423395,-88.7778423130627
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:02:59 PM,201.7,4.9,41.936249157091396,-88.7673663130651
Route 3,228,702,10/16/2014 2:02:57 PM,179.7,17.86,41.9447956570894,-88.7658151463988
Route 1,222,901,10/16/2014 2:02:58 PM,174.7,0.15,41.93949782375729,-88.7611166463999
Route 2,226,902,10/16/2014 2:02:59 PM,14.9,3.4,41.9354694904249,-88.76722531306521
Route 5,214,904,10/16/2014 2:02:58 PM,357.8,0.0,41.9359348237581,-88.76715881306521
Route 1,215,1001,10/16/2014 2:02:56 PM,96.1,0.0,41.936340823758,-88.76599231306541
Route 3,218,1002,10/16/2014 2:03:00 PM,80.4,17.9,41.94542915708929,-88.7702841463978
Route 5,227,1003,10/16/2014 2:03:01 PM,301.9,8.2,41.9434708237564,-88.77310814639709
Route 6,232,1004,10/16/2014 2:03:00 PM,179.5,9.47,41.932846490425504,-88.76575431306549
Route 2,223,1102,10/16/2014 2:02:57 PM,2.9,5.3,41.936173823758104,-88.76724081306509
Route 4,231,401,10/16/2014 2:03:28 PM,92.2,23.25,41.9307851570926,-88.75568281306779
Route 2,233,501,10/16/2014 2:03:28 PM,120.3,3.53,41.936339990424706,-88.7659844797321
Route 2,229,601,10/16/2014 2:03:15 PM,180.6,26.6,41.9368039904246,-88.7880583130604
Route 4,219,602,10/16/2014 2:03:26 PM,137.5,1.3,41.9359956570914,-88.7670796463985
Route 5,225,603,10/16/2014 2:03:29 PM,310.6,4.95,41.94243065709,-88.77787347972941
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:03:29 PM,181.4,3.7,41.9357361570915,-88.76745314639841
Route 3,228,702,10/16/2014 2:03:27 PM,179.1,18.49,41.9440948237563,-88.7658154797321
Route 1,222,901,10/16/2014 2:03:28 PM,181.0,11.13,41.938857990424104,-88.7610379797332
Route 2,226,902,10/16/2014 2:03:29 PM,265.3,0.0,41.9355618237582,-88.76722831306509
Route 5,214,904,10/16/2014 2:03:28 PM,357.8,0.0,41.9359468237581,-88.76716014639851
Route 1,215,1001,10/16/2014 2:03:29 PM,89.2,5.68,41.9363516570914,-88.764871146399
Route 3,218,1002,10/16/2014 2:03:31 PM,357.4,13.0,41.9464904904224,-88.7699298130645
Route 5,227,1003,10/16/2014 2:03:31 PM,270.4,0.0,41.94358765708971,-88.7740929797302
Route 6,232,1004,10/16/2014 2:03:30 PM,179.4,0.0,41.9317419904257,-88.7657778130655
Route 2,223,1102,10/16/2014 2:03:30 PM,268.2,22.8,41.936423823758,-88.7681899797316
Route 4,231,401,10/16/2014 2:04:00 PM,15.5,0.0,41.9314889904258,-88.7536378130683
Route 2,233,501,10/16/2014 2:03:58 PM,179.2,10.12,41.935057157091606,-88.76583681306549
Route 2,229,601,10/16/2014 2:03:15 PM,180.6,26.6,41.9368039904246,-88.7880583130604
Route 4,219,602,10/16/2014 2:03:56 PM,147.6,0.3,41.9359586570914,-88.76703647973179
Route 5,225,603,10/16/2014 2:03:59 PM,322.8,3.93,41.94248565709,-88.7787794797292
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:03:59 PM,355.2,0.6,41.9355506570915,-88.7674891463984
Route 3,228,702,10/16/2014 2:03:57 PM,180.2,27.91,41.9405393237571,-88.76579431306548
Route 1,222,901,10/16/2014 2:04:01 PM,178.0,12.67,41.936901323757894,-88.7610538130666
Route 2,226,902,10/16/2014 2:03:58 PM,169.0,0.38,41.935571157091495,-88.7672411463985
Route 5,214,904,10/16/2014 2:03:58 PM,357.8,0.0,41.93595949042479,-88.76715914639851
Route 1,215,1001,10/16/2014 2:03:59 PM,91.0,6.93,41.936374490424704,-88.7632601463994
Route 3,218,1002,10/16/2014 2:04:00 PM,13.1,5.4,41.9484164904219,-88.7699088130645
Route 5,227,1003,10/16/2014 2:04:01 PM,274.0,7.6,41.943579990423004,-88.77525947973
Route 6,232,1004,10/16/2014 2:04:00 PM,179.5,9.51,41.9314398237591,-88.76577081306549
Route 2,223,1102,10/16/2014 2:04:00 PM,183.7,19.0,41.9355174904249,-88.7704144797311
Route 4,231,401,10/16/2014 2:04:30 PM,22.6,23.48,41.9329196570921,-88.7528521464018
Route 2,233,501,10/16/2014 2:04:28 PM,171.9,10.2,41.9338348237586,-88.7657439797322
Route 2,229,601,10/16/2014 2:04:29 PM,104.8,31.0,41.930966823759206,-88.78237747972841
Route 4,219,602,10/16/2014 2:04:30 PM,3.9,3.7,41.9360709904247,-88.7669711463986
Route 5,225,603,10/16/2014 2:04:29 PM,23.6,23.77,41.944475490422796,-88.77825397972929
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:04:29 PM,348.7,0.3,41.9355168237582,-88.76741697973179
Route 3,228,702,10/16/2014 2:04:27 PM,179.2,23.11,41.939302990424,-88.7658054797321
Route 1,222,901,10/16/2014 2:04:31 PM,266.9,12.89,41.936459823758,-88.7618603130664
Route 2,226,902,10/16/2014 2:04:29 PM,169.0,0.0,41.935571157091495,-88.76725614639851
Route 5,214,904,10/16/2014 2:04:28 PM,5.8,0.0,41.9359748237581,-88.76714297973179
Route 1,215,1001,10/16/2014 2:04:29 PM,91.2,12.28,41.936381323758,-88.7614323130665
Route 3,218,1002,10/16/2014 2:04:30 PM,94.6,0.0,41.9484601570886,-88.7673448130651
Route 5,227,1003,10/16/2014 2:04:31 PM,260.1,6.6,41.943612990423006,-88.7760639797298
Route 6,232,1004,10/16/2014 2:04:30 PM,92.9,21.77,41.9310211570926,-88.763658813066
Route 2,223,1102,10/16/2014 2:04:30 PM,89.4,0.0,41.9346561570917,-88.7702268130645
Route 4,231,401,10/16/2014 2:05:00 PM,109.2,11.26,41.933676657092,-88.7522063130686
Route 2,233,501,10/16/2014 2:04:58 PM,179.5,6.39,41.9323668237589,-88.7657448130655
Route 2,229,601,10/16/2014 2:04:59 PM,85.4,29.1,41.930773823759296,-88.77681781306299
Route 4,219,602,10/16/2014 2:04:59 PM,2.2,10.6,41.9364621570913,-88.76561314639879
Route 5,225,603,10/16/2014 2:04:59 PM,33.0,2.67,41.9452844904226,-88.7780618130627
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:04:59 PM,353.7,2.3,41.9355078237582,-88.76736797973179
Route 3,228,702,10/16/2014 2:05:00 PM,180.0,0.0,41.9367419904246,-88.76584731306549
Route 1,222,901,10/16/2014 2:05:01 PM,271.2,13.82,41.936469323758004,-88.7643794797325
Route 2,226,902,10/16/2014 2:05:02 PM,354.5,1.53,41.9355758237582,-88.7673031463984
Route 5,214,904,10/16/2014 2:04:58 PM,0.3,0.22,41.9361729904247,-88.7671526463985
Route 1,215,1001,10/16/2014 2:05:02 PM,358.7,18.28,41.9375981570911,-88.7610524797332
Route 3,218,1002,10/16/2014 2:05:01 PM,180.3,22.2,41.9480008237554,-88.76583414639879
Route 5,227,1003,10/16/2014 2:05:01 PM,276.5,0.2,41.94360215708971,-88.77854114639591
Route 6,232,1004,10/16/2014 2:05:00 PM,93.4,20.47,41.9308828237593,-88.75947781306691
Route 2,223,1102,10/16/2014 2:05:00 PM,340.3,15.14,41.936056490424704,-88.7704858130644
Route 4,231,401,10/16/2014 2:05:30 PM,112.0,14.27,41.9325979904256,-88.7487001464027
Route 2,233,501,10/16/2014 2:05:28 PM,179.9,0.0,41.931282490425794,-88.76579331306549
Route 2,229,601,10/16/2014 2:05:32 PM,191.2,0.0,41.9308933237593,-88.7735533130637
Route 4,219,602,10/16/2014 2:05:29 PM,1.8,10.5,41.93984382375721,-88.7656104797322
Route 5,225,603,10/16/2014 2:05:20 PM,93.4,24.2,41.9452361570893,-88.7757379797299
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:05:29 PM,90.5,4.5,41.9353733237582,-88.76716147973178
Route 3,228,702,10/16/2014 2:05:30 PM,174.4,0.0,41.936591323758,-88.76583681306549
Route 1,222,901,10/16/2014 2:05:31 PM,267.6,8.71,41.9364251570914,-88.76705314639851
Route 2,226,902,10/16/2014 2:05:31 PM,1.7,0.05,41.935675323758204,-88.76735231306509
Route 5,214,904,10/16/2014 2:05:28 PM,0.3,0.31,41.9361556570914,-88.7671411463985
Route 1,215,1001,10/16/2014 2:05:32 PM,52.4,6.47,41.939562657090605,-88.7609164797333
Route 3,218,1002,10/16/2014 2:05:31 PM,185.1,1.1,41.945265323756,-88.76583814639879
Route 5,227,1003,10/16/2014 2:05:31 PM,178.4,23.2,41.942796490423206,-88.7787918130625
Route 6,232,1004,10/16/2014 2:05:30 PM,92.8,0.51,41.930833990426,-88.7577388130673
Route 2,223,1102,10/16/2014 2:05:30 PM,261.5,7.84,41.9364151570913,-88.7727431463972
Route 4,231,401,10/16/2014 2:06:01 PM,111.9,11.13,41.932539490425604,-88.7484088130694
Route 2,233,501,10/16/2014 2:05:58 PM,271.2,0.0,41.9312186570925,-88.7669761463985
Route 2,229,601,10/16/2014 2:06:02 PM,87.7,21.4,41.9309348237593,-88.77235397973058
Route 4,219,602,10/16/2014 2:05:59 PM,2.7,31.3,41.9414953237568,-88.76566214639891
Route 5,225,603,10/16/2014 2:05:20 PM,93.4,24.2,41.9452361570893,-88.7757379797299
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:05:59 PM,313.5,6.2,41.93594849042479,-88.76726431306508
Route 3,228,702,10/16/2014 2:05:57 PM,270.7,24.22,41.9364741570913,-88.7669216463985
Route 1,222,901,10/16/2014 2:06:01 PM,183.4,3.23,41.935859990424795,-88.76739797973178
Route 2,226,902,10/16/2014 2:05:58 PM,356.2,0.15,41.9357618237582,-88.7673769797318
Route 5,214,904,10/16/2014 2:05:58 PM,0.3,0.13,41.93616799042471,-88.7671466463985
Route 1,215,1001,10/16/2014 2:06:02 PM,250.8,0.0,41.939719990423896,-88.7611334797332
Route 3,218,1002,10/16/2014 2:06:00 PM,180.4,25.1,41.942159323756705,-88.7658021463988
Route 5,227,1003,10/16/2014 2:06:01 PM,177.5,10.7,41.9417619904235,-88.7788191463958
Route 6,232,1004,10/16/2014 2:06:00 PM,86.0,10.79,41.9307401570926,-88.75505114640129
Route 2,223,1102,10/16/2014 2:06:00 PM,261.5,0.0,41.936436823758,-88.77277497973049
Route 4,231,401,10/16/2014 2:06:30 PM,111.5,16.7,41.9314028237592,-88.7447058130703
Route 2,233,501,10/16/2014 2:06:31 PM,268.9,26.65,41.9312189904259,-88.7695628130646
Route 2,229,601,10/16/2014 2:06:20 PM,86.3,24.1,41.9310164904259,-88.7702394797311
Route 4,219,602,10/16/2014 2:06:29 PM,11.2,0.9,41.9440906570896,-88.76566281306549
Route 5,225,603,10/16/2014 2:05:20 PM,93.4,24.2,41.9452361570893,-88.7757379797299
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:06:14 PM,330.4,5.0,41.936329323758,-88.76761731306509
Route 3,228,702,10/16/2014 2:06:30 PM,158.6,15.88,41.9360653237581,-88.7705351463977
Route 1,222,901,10/16/2014 2:06:31 PM,181.3,0.0,41.9355529904249,-88.76742681306509
Route 2,226,902,10/16/2014 2:06:29 PM,356.2,0.0,41.9357586570915,-88.76732497973178
Route 5,214,904,10/16/2014 2:06:28 PM,0.3,0.32,41.936174490424705,-88.7671713130652
Route 1,215,1001,10/16/2014 2:06:32 PM,160.8,6.19,41.9395786570906,-88.7611701463999
Route 3,218,1002,10/16/2014 2:06:30 PM,178.3,0.0,41.939934157090505,-88.7658509797321
Route 5,227,1003,10/16/2014 2:06:31 PM,358.7,10.9,41.9414923237568,-88.77787247972941
Route 6,232,1004,10/16/2014 2:06:30 PM,95.9,9.04,41.9307133237593,-88.75463564640141
Route 2,223,1102,10/16/2014 2:06:30 PM,133.9,0.97,41.936453823758,-88.77276031306391
Route 4,231,401,10/16/2014 2:07:00 PM,111.8,0.17,41.93132982375921,-88.74444931307029
Route 2,233,501,10/16/2014 2:07:01 PM,265.2,0.0,41.9311041570926,-88.77282731306391
Route 2,229,601,10/16/2014 2:06:20 PM,86.3,24.1,41.9310164904259,-88.7702394797311
Route 4,219,602,10/16/2014 2:07:02 PM,1.1,24.9,41.9463248237557,-88.7656444797322
Route 5,225,603,10/16/2014 2:07:01 PM,91.6,19.8,41.9450986570894,-88.7665468130653
Route 7,224,604,9/26/2014 10:16:28 PM,1.4,15.4,41.946672323755706,-88.7699594797312
Route 2,213,701,10/16/2014 2:06:14 PM,330.4,5.0,41.936329323758,-88.76761731306509
Route 3,228,702,10/16/2014 2:07:00 PM,85.8,0.0,41.9346808237584,-88.7702004797312
Route 1,222,901,10/16/2014 2:07:01 PM,74.1,2.94,41.9355293237582,-88.76708431306521
Route 2,226,902,10/16/2014 2:06:58 PM,356.2,0.0,41.935758990424794,-88.7673161463985
Route 5,214,904,10/16/2014 2:07:01 PM,0.3,0.0,41.936168490424706,-88.76716614639851
Route 1,215,1001,10/16/2014 2:07:02 PM,179.9,17.07,41.937844657091,-88.7610926463999
Route 3,218,1002,10/16/2014 2:07:01 PM,182.1,26.7,41.9372754904245,-88.76582397973209
Route 5,227,1003,10/16/2014 2:07:01 PM,356.0,0.0,41.9423234904233,-88.77782664639611
Route 6,232,1004,10/16/2014 2:07:00 PM,203.3,0.0,41.9300223237595,-88.75455031306808
Route 2,223,1102,10/16/2014 2:07:00 PM,110.0,0.0,41.9364336570913,-88.77274831306391
